4633	b-Q	4.18	0	-35.64	42.24	-3.52	55.5364	55.2669	b-Q	4.18	0	-45.36	53.76	-4.48	70.606	70.3397
4634	b-Q	4.18	0	7.98	8.36	33.44	35.6269	11.5572	b-Q	4.18	0	13.02	13.64	54.56	57.8778	18.8566
4635	b-Q	4.18	0	-18.8	25.6	-13.2	34.6484	31.7616	b-Q	4.18	0	-28.2	38.4	-19.8	51.7621	47.6424
4636	b-Q	4.18	0	-24.84	-8.97	2.76	26.8808	26.41	b-Q	4.18	0	-11.16	-4.03	1.24	12.6411	11.8653
4637	b-Q	4.18	0	-13.34	-28.52	17.02	36.0347	31.4856	b-Q	4.18	0	-15.66	-33.48	19.98	42.2234	36.9614
4638	b-Q	4.18	0	33.6	12.6	22.8	42.7204	35.8848	b-Q	4.18	0	22.4	8.4	15.2	28.6502	23.9232
4639	b-Q	4.18	0	28.98	-57.96	-40.71	76.6419	64.8012	b-Q	4.18	0	13.02	-26.04	-18.29	34.6352	29.1136
4640	b-Q	4.18	0	-41.8	0	-6.16	42.4577	41.8	b-Q	4.18	0	-53.2	0	-7.84	53.9368	53.2
4641	b-Q	4.18	0	13.78	-29.68	-36.04	48.8584	32.7229	b-Q	4.18	0	12.22	-26.32	-31.96	43.3703	29.0185
4642	b-Q	4.18	0	25.97	-22.54	21.07	40.5452	34.3874	b-Q	4.18	0	27.03	-23.46	21.93	42.1828	35.791
4643	b-Q	4.18	0	27.28	-32.24	12.4	44.2137	42.2329	b-Q	4.18	0	16.72	-19.76	7.6	27.2992	25.8847
4644	W+	91.2	1	-1.16	0.58	-30.74	96.25	1.29692	W-	91.2	1	-0.84	0.42	-22.26	93.882	0.939149
4645	b-Q	4.18	0	-0.35	-33.25	-21.35	39.7364	33.2518	b-Q	4.18	0	-0.65	-61.75	-39.65	73.5056	61.7534
4646	b-Q	4.18	0	-36.5	-17	20	45.1522	40.2647	b-Q	4.18	0	-36.5	-17	20	45.1522	40.2647
4647	b-Q	4.18	0	-34.78	-36.19	23.5	55.5796	50.1933	b-Q	4.18	0	-39.22	-40.81	26.5	62.6369	56.6009
4648	b-Q	4.18	0	6.84	-5.4	2.52	9.98841	8.71468	b-Q	4.18	0	12.16	-9.6	4.48	16.6604	15.4928
4649	b-Q	4.18	0	-55.51	48.8	-27.45	78.9543	73.9108	b-Q	4.18	0	-35.49	31.2	-17.55	50.5812	47.2544
4650	b-Q	4.18	0	-26.04	-15.5	-2.48	30.6913	30.304	b-Q	4.18	0	-15.96	-9.5	-1.52	19.0985	18.5734
4651	W+	91.2	1	-23.1	-5.95	-23.1	97.057	23.854	W-	91.2	1	-42.9	-11.05	-42.9	110.093	44.3003
4652	W+	91.2	1	25.85	-8.46	40.42	103.397	27.1992	W-	91.2	1	29.15	-9.54	45.58	106.469	30.6714
4653	b-Q	4.18	0	60.72	62.1	-11.73	87.7405	86.8523	b-Q	4.18	0	27.28	27.9	-5.27	39.5961	39.0206
4654	b-Q	4.18	0	18.88	8.85	33.04	39.2924	20.8513	b-Q	4.18	0	13.12	6.15	22.96	27.4698	14.4899
4655	b-Q	4.18	0	-5.04	-47.25	-52.92	71.2458	47.518	b-Q	4.18	0	-2.96	-27.75	-31.08	41.9793	27.9074
4656	b-Q	4.18	0	17.7	38.94	18.88	46.9419	42.774	b-Q	4.18	0	12.3	27.06	13.12	32.7588	29.7243
4657	b-Q	4.18	0	5.18	-11.1	-7.03	14.7287	12.2492	b-Q	4.18	0	8.82	-18.9	-11.97	24.4081	20.8567
4658	b-Q	4.18	0	-23.94	24.7	-23.18	41.6893	34.3979	b-Q	4.18	0	-39.06	40.3	-37.82	67.8056	56.1228
4659	b-Q	4.18	0	1.24	31.62	42.16	52.8801	31.6443	b-Q	4.18	0	0.76	19.38	25.84	32.5782	19.3949
4660	b-Q	4.18	0	-14.8	-10.73	-25.53	31.6769	18.2804	b-Q	4.18	0	-25.2	-18.27	-43.47	53.6278	31.1261
4661	W+	91.2	1	50.4	15.12	-56	119.257	52.6191	W-	91.2	1	39.6	11.88	-44	109.374	41.3436
4662	b-Q	4.18	0	42.84	-38.76	-20.4	61.4104	57.772	b-Q	4.18	0	20.16	-18.24	-9.6	29.1334	27.1868
4663	b-Q	4.18	0	8.97	23.79	-25.74	36.4204	25.4249	b-Q	4.18	0	14.03	37.21	-40.26	56.743	39.7671
4664	b-Q	4.18	0	8.55	-10.83	-33.06	36.067	13.7982	b-Q	4.18	0	6.45	-8.17	-24.94	27.3464	10.4092
4665	b-Q	4.18	0	-1.6	20.4	-4.8	21.4297	20.4626	b-Q	4.18	0	-2.4	30.6	-7.2	31.803	30.694
4666	Tau+	1.776	0	17.5	-9.8	-26.6	33.3617	20.0572	Tau-	1.776	0	32.5	-18.2	-49.4	61.8951	37.249
4667	b-Q	4.18	0	-15.84	13.92	35.04	41.109	21.0872	b-Q	4.18	0	-17.16	15.08	37.96	44.5006	22.8445
4668	b-Q	4.18	0	2.65	-36.57	32.86	49.4129	36.6659	b-Q	4.18	0	2.35	-32.43	29.14	43.8616	32.515
4669	b-Q	4.18	0	30.5	-34.77	-2.44	46.5041	46.2515	b-Q	4.18	0	19.5	-22.23	-1.56	29.9053	29.5706
4670	b-Q	4.18	0	-26.95	21.7	-34.65	49.1456	34.6005	b-Q	4.18	0	-50.05	40.3	-64.35	91.0356	64.258
4671	b-Q	4.18	0	46.2	-41.4	-46.8	77.821	62.0355	b-Q	4.18	0	30.8	-27.6	-31.2	51.9742	41.357
4672	b-Q	4.18	0	43.7	18.86	26.68	54.7237	47.5961	b-Q	4.18	0	51.3	22.14	31.32	64.1894	55.8737
4673	Tau+	1.776	0	12.71	17.67	-5.89	22.619	21.7663	Tau-	1.776	0	28.29	39.33	-13.11	50.2215	48.4476
4674	b-Q	4.18	0	29.44	-26.24	-53.12	66.2907	39.4367	b-Q	4.18	0	16.56	-14.76	-29.88	37.4483	22.1831
4675	b-Q	4.18	0	-15.68	13.44	2.88	21.2665	20.6518	b-Q	4.18	0	-33.32	28.56	6.12	44.5064	43.885
4676	b-Q	4.18	0	24.01	27.93	2.45	37.1489	36.8316	b-Q	4.18	0	24.99	29.07	2.55	38.6463	38.3349
4677	b-Q	4.18	0	31.86	-44.25	-54.87	77.4681	54.5263	b-Q	4.18	0	22.14	-30.75	-38.13	53.9176	37.8912
4678	b-Q	4.18	0	-22	-48	-39	65.7759	52.8015	b-Q	4.18	0	-22	-48	-39	65.7759	52.8015
4679	b-Q	4.18	0	-11.4	-26.4	-48.6	56.6247	28.7562	b-Q	4.18	0	-7.6	-17.6	-32.4	37.8781	19.1708
4680	W+	91.2	1	6.58	2.82	-25.38	94.9359	7.15883	W-	91.2	1	7.42	3.18	-28.62	95.9256	8.07272
4681	b-Q	4.18	0	-25.55	-18.55	10.85	33.6467	31.5738	b-Q	4.18	0	-47.45	-34.45	20.15	62.1434	58.6371
4682	b-Q	4.18	0	-4.3	21.5	36.12	42.4602	21.9258	b-Q	4.18	0	-5.7	28.5	47.88	56.1668	29.0644
4683	b-Q	4.18	0	26.55	1.77	-33.04	42.628	26.6089	b-Q	4.18	0	18.45	1.23	-22.96	29.775	18.491
4684	b-Q	4.18	0	-67	52.26	66.33	107.876	84.9712	b-Q	4.18	0	-33	25.74	32.67	53.2574	41.8515
4685	Tau+	1.776	0	-35.2	-18.7	-18.7	44.0633	39.8589	Tau-	1.776	0	-28.8	-15.3	-15.3	36.0662	32.6118
4686	b-Q	4.18	0	-1.62	28.08	49.14	56.7743	28.1267	b-Q	4.18	0	-1.38	23.92	41.86	48.4128	23.9598
4687	b-Q	4.18	0	24	11.2	10.88	28.9359	26.4847	b-Q	4.18	0	51	23.8	23.12	60.9873	56.28
4688	b-Q	4.18	0	-19.53	4.65	27.59	34.3762	20.0759	b-Q	4.18	0	-43.47	10.35	61.41	76.062	44.6852
4689	b-Q	4.18	0	4.06	-5.22	-5.22	9.40493	6.61302	b-Q	4.18	0	2.94	-3.78	-3.78	7.39546	4.78874
4690	b-Q	4.18	0	-13.34	34.04	-42.78	56.4294	36.5606	b-Q	4.18	0	-15.66	39.96	-50.22	66.1933	42.919
4691	b-Q	4.18	0	-36.92	-4.16	-34.84	51.1047	37.1536	b-Q	4.18	0	-34.08	-3.84	-32.16	47.201	34.2957
4692	b-Q	4.18	0	-36.4	-48.88	-24.44	65.7951	60.9444	b-Q	4.18	0	-33.6	-45.12	-22.56	60.7552	56.2563
4693	b-Q	4.18	0	-17.16	-47.32	-46.28	68.5052	50.3354	b-Q	4.18	0	-15.84	-43.68	-42.72	63.256	46.4634
4694	b-Q	4.18	0	12.54	-4.62	20.46	24.7927	13.364	b-Q	4.18	0	25.46	-9.38	41.54	49.792	27.1329
4695	b-Q	4.18	0	63.48	-4.14	-64.17	90.455	63.6149	b-Q	4.18	0	28.52	-1.86	-28.83	40.8104	28.5806
4696	b-Q	4.18	0	15.84	-1.98	-32.34	36.3067	15.9633	b-Q	4.18	0	8.16	-1.02	-16.66	19.0435	8.2235
4697	b-Q	4.18	0	-9.28	0	-16.82	19.6597	9.28	b-Q	4.18	0	-6.72	0	-12.18	14.5253	6.72
4698	b-Q	4.18	0	9.84	6.56	14.76	19.3698	11.8262	b-Q	4.18	0	14.16	9.44	21.24	27.536	17.0182
4699	b-Q	4.18	0	32	19.2	50.56	62.9796	37.3181	b-Q	4.18	0	18	10.8	28.44	35.5942	20.9914
4700	b-Q	4.18	0	-54.32	-1.68	5.04	54.739	54.346	b-Q	4.18	0	-42.68	-1.32	3.96	43.0869	42.7004
4701	b-Q	4.18	0	-16	-11.6	32	37.8422	19.7626	b-Q	4.18	0	-24	-17.4	48	56.5706	29.6439
4702	b-Q	4.18	0	19.98	-30.24	5.94	36.965	36.2444	b-Q	4.18	0	17.02	-25.76	5.06	31.5648	30.8749
4703	b-Q	4.18	0	-6.05	-50.6	26.4	57.5447	50.9604	b-Q	4.18	0	-4.95	-41.4	21.6	47.1433	41.6949
4704	W+	91.2	1	-30.08	-5.76	16.96	97.6886	30.6265	W-	91.2	1	-63.92	-12.24	36.04	117.694	65.0814
4705	b-Q	4.18	0	-29.12	24.32	-31.04	49.1975	37.9399	b-Q	4.18	0	-61.88	51.68	-65.96	104.25	80.6223
4706	b-Q	4.18	0	-17	55.08	-8.84	58.4673	57.6438	b-Q	4.18	0	-8	25.92	-4.16	27.7601	27.1265
4707	b-Q	4.18	0	4.84	30.36	15.84	34.8358	30.7434	b-Q	4.18	0	6.16	38.64	20.16	44.2142	39.1279
4708	b-Q	4.18	0	7.41	-56.43	49.02	75.2309	56.9144	b-Q	4.18	0	5.59	-42.57	36.98	56.8194	42.9355
4709	b-Q	4.18	0	33.48	-9	22.32	41.4435	34.6686	b-Q	4.18	0	59.52	-16	39.68	73.4207	61.633
4710	b-Q	4.18	0	32.86	-18.55	11.66	39.7154	37.7344	b-Q	4.18	0	29.14	-16.45	10.34	35.2722	33.4625
4711	b-Q	4.18	0	3.24	-1.44	-25.92	26.4932	3.54559	b-Q	4.18	0	5.76	-2.56	-46.08	46.6966	6.30327
4712	b-Q	4.18	0	37.12	-26.88	-33.92	57.1705	45.8304	b-Q	4.18	0	20.88	-15.12	-19.08	32.3436	25.7796
4713	b-Q	4.18	0	-6.2	-5.58	-13.64	16.5257	8.34125	b-Q	4.18	0	-3.8	-3.42	-8.36	10.6536	5.11238
4714	b-Q	4.18	0	-29.9	-19.32	39.56	53.3829	35.5988	b-Q	4.18	0	-35.1	-22.68	46.44	62.6142	41.7899
4715	W+	91.2	1	-27.28	-26.04	-15.19	99.8522	37.7131	W-	91.2	1	-60.72	-57.96	-33.81	128.479	83.9421
4716	W+	91.2	1	-41.83	-24.44	19.27	105.052	48.4465	W-	91.2	1	-47.17	-27.56	21.73	108.509	54.6311
4717	W+	91.2	1	-47.4	-50.4	-52.8	126.064	69.1876	W-	91.2	1	-31.6	-33.6	-35.2	108.093	46.125
4718	b-Q	4.18	0	-5.5	29.7	-5.5	30.9849	30.205	b-Q	4.18	0	-4.5	24.3	-4.5	25.4649	24.7132
4719	Z+	91.186	1	-19.25	34.65	9.35	99.8674	39.6382	Z-	91.186	1	-15.75	28.35	7.65	97.0834	32.4312
4720	b-Q	4.18	0	9.36	36.66	-15.99	41.2882	37.836	b-Q	4.18	0	14.64	57.34	-25.01	64.3831	59.1794
4721	b-Q	4.18	0	2.4	15.2	16	22.5892	15.3883	b-Q	4.18	0	3.6	22.8	24	33.56	23.0825
4722	Tau+	1.776	0	-36.58	-38.44	-43.4	68.5744	53.0635	Tau-	1.776	0	-22.42	-23.56	-26.6	42.0529	32.5228
4723	b-Q	4.18	0	17.39	-21.09	-30.34	41.051	27.335	b-Q	4.18	0	29.61	-35.91	-51.66	69.6599	46.5433
4724	b-Q	4.18	0	-48.99	-3.45	65.55	82.0134	49.1113	b-Q	4.18	0	-22.01	-1.55	29.45	37.0354	22.0645
4725	W+	91.2	1	8.58	18.33	-28.47	97.6606	20.2387	W-	91.2	1	13.42	28.67	-44.53	106.313	31.6554
4726	b-Q	4.18	0	-32.12	10.56	34.76	48.6717	33.8114	b-Q	4.18	0	-40.88	13.44	44.24	61.8584	43.0326
4727	b-Q	4.18	0	47.52	13.86	48.84	69.664	49.5	b-Q	4.18	0	24.48	7.14	25.16	36.0659	25.5
4728	b-Q	4.18	0	-37.92	-23.04	-9.6	45.5895	44.3708	b-Q	4.18	0	-41.08	-24.96	-10.4	49.3579	48.0684
4729	b-Q	4.18	0	-16.5	30.36	-20.79	40.5423	34.554	b-Q	4.18	0	-33.5	61.64	-42.21	81.9811	70.1551
4730	b-Q	4.18	0	-8.71	-60.97	4.69	61.9086	61.589	b-Q	4.18	0	-4.29	-30.03	2.31	30.7085	30.3349
4731	Z+	91.186	1	34.56	-34.2	6.84	103.565	48.6213	Z-	91.186	1	61.44	-60.8	12.16	126.231	86.4379
4732	b-Q	4.18	0	-42.14	-1.72	-17.2	45.7389	42.1751	b-Q	4.18	0	-55.86	-2.28	-22.8	60.5215	55.9065
4733	b-Q	4.18	0	-2.75	-14.85	34.65	38.0287	15.1025	b-Q	4.18	0	-2.25	-12.15	28.35	31.207	12.3566
4734	b-Q	4.18	0	23.03	-15.19	-27.93	39.48	27.5883	b-Q	4.18	0	23.97	-15.81	-29.07	41.0738	28.7144
4735	W+	91.2	1	-32.2	-29.4	33.95	106.636	43.6028	W-	91.2	1	-59.8	-54.6	63.05	137.295	80.9765
4736	b-Q	4.18	0	30.38	1.24	22.94	38.3171	30.4053	b-Q	4.18	0	18.62	0.76	14.06	23.7158	18.6355
4737	b-Q	4.18	0	39.68	-20.46	-59.52	74.5199	44.6443	b-Q	4.18	0	24.32	-12.54	-36.48	45.7928	27.3626
4738	b-Q	4.18	0	-15.19	-21.39	23.87	35.7144	26.2349	b-Q	4.18	0	-33.81	-47.61	53.13	79.0576	58.3937
4739	b-Q	4.18	0	-35.26	-27.47	-19.68	49.0168	44.6975	b-Q	4.18	0	-50.74	-39.53	-28.32	70.4036	64.3208
4740	b-Q	4.18	0	-34.08	-29.28	43.2	62.4698	44.9307	b-Q	4.18	0	-36.92	-31.72	46.8	67.6532	48.6749
4741	b-Q	4.18	0	-29.76	-23.36	-27.52	46.9699	37.8331	b-Q	4.18	0	-63.24	-49.64	-58.48	99.5028	80.3954
4742	b-Q	4.18	0	-42.66	-11.88	51.84	68.3072	44.2833	b-Q	4.18	0	-36.34	-10.12	44.16	58.2288	37.7228
4743	b-Q	4.18	0	-14.72	-4.48	11.84	19.8597	15.3866	b-Q	4.18	0	-31.28	-9.52	25.16	41.4677	32.6966
4744	b-Q	4.18	0	-30.24	-42.66	-45.9	69.7038	52.2909	b-Q	4.18	0	-25.76	-36.34	-39.1	59.4176	44.5441
4745	b-Q	4.18	0	-18.88	-18.88	28.32	39.1459	26.7004	b-Q	4.18	0	-13.12	-13.12	19.68	27.3687	18.5545
4746	b-Q	4.18	0	13.68	-7.2	-14.76	21.7787	15.4591	b-Q	4.18	0	24.32	-12.8	-26.24	38.2271	27.4828
4747	W+	91.2	1	44.5	-38	-45.5	117.524	58.5171	W-	91.2	1	44.5	-38	-45.5	117.524	58.5171
4748	b-Q	4.18	0	-18.4	10.4	-17.6	27.82	21.1358	b-Q	4.18	0	-27.6	15.6	-26.4	41.4675	31.7036
4749	b-Q	4.18	0	16.32	-27.88	-25.84	41.579	32.3054	b-Q	4.18	0	7.68	-13.12	-12.16	19.9112	15.2025
4750	b-Q	4.18	0	36.6	-6.1	-51.24	63.4017	37.1049	b-Q	4.18	0	23.4	-3.9	-32.76	40.6628	23.7228
4751	b-Q	4.18	0	26.32	-22.09	40.42	53.2162	34.3615	b-Q	4.18	0	29.68	-24.91	45.58	59.9702	38.748
4752	b-Q	4.18	0	-1.71	0	-56.43	56.6104	1.71	b-Q	4.18	0	-1.29	0	-42.57	42.7942	1.29
4753	W+	91.2	1	24.19	53.69	57.23	122.721	58.8878	W-	91.2	1	16.81	37.31	39.77	107.581	40.922
4754	b-Q	4.18	0	6.6	-50.16	18.48	54.0238	50.5923	b-Q	4.18	0	3.4	-25.84	9.52	28.0601	26.0627
4755	b-Q	4.18	0	-2.56	53.12	43.52	68.8458	53.1817	b-Q	4.18	0	-1.44	29.88	24.48	38.8797	29.9147
4756	b-Q	4.18	0	30.34	-12.21	-32.56	46.3382	32.7047	b-Q	4.18	0	51.66	-20.79	-55.44	78.6896	55.6864
4757	b-Q	4.18	0	12.81	26.23	52.46	60.18	29.1909	b-Q	4.18	0	8.19	16.77	33.54	38.6098	18.663
4758	b-Q	4.18	0	17.05	49.5	28.6	59.8029	52.3541	b-Q	4.18	0	13.95	40.5	23.4	48.9886	42.8352
4759	W+	91.2	1	16	7.2	12.4	93.6965	17.5454	W-	91.2	1	24	10.8	18.6	96.7266	26.3181
4760	b-Q	4.18	0	64.68	10.56	-16.5	67.7107	65.5364	b-Q	4.18	0	33.32	5.44	-8.5	35.0648	33.7612
4761	b-Q	4.18	0	-27.36	-51.87	-49.02	76.5474	58.6436	b-Q	4.18	0	-20.64	-39.13	-36.98	57.8114	44.2399
4762	b-Q	4.18	0	-53.2	-33.04	49.28	79.7989	62.6249	b-Q	4.18	0	-41.8	-25.96	38.72	62.7525	49.2053
4763	W+	91.2	1	9.45	-30.6	-10.8	97.2612	32.026	W-	91.2	1	11.55	-37.4	-13.2	100.119	39.1428
4764	b-Q	4.18	0	-4.95	0	9.45	11.4576	4.95	b-Q	4.18	0	-6.05	0	11.55	13.6922	6.05
4765	b-Q	4.18	0	14.26	25.3	-33.12	44.2475	29.042	b-Q	4.18	0	16.74	29.7	-38.88	51.8791	34.0928
4766	b-Q	4.18	0	9.66	-11.34	39.06	42.0127	14.8967	b-Q	4.18	0	13.34	-15.66	53.94	57.8808	20.5716
4767	b-Q	4.18	0	34.92	7.56	18	40.2248	35.729	b-Q	4.18	0	62.08	13.44	32	71.2463	63.5182
4768	b-Q	4.18	0	-5.85	10.8	-10.35	16.5969	12.2826	b-Q	4.18	0	-7.15	13.2	-12.65	20.0713	15.0121
4769	Tau+	1.776	0	12.32	-34.72	-52.64	64.2758	36.841	Tau-	1.776	0	9.68	-27.28	-41.36	50.5144	28.9465
4770	b-Q	4.18	0	-25.92	-15.36	-19.52	36.1425	30.1293	b-Q	4.18	0	-55.08	-32.64	-41.48	76.4018	64.0248
4771	b-Q	4.18	0	-7.4	-33.67	-11.1	36.457	34.4736	b-Q	4.18	0	-12.6	-57.33	-18.9	61.8075	58.6983
4772	b-Q	4.18	0	-44.8	-40.88	22.4	64.7877	60.6483	b-Q	4.18	0	-35.2	-32.12	17.6	50.9703	47.6522
4773	b-Q	4.18	0	4.07	34.04	-8.14	35.4827	34.2825	b-Q	4.18	0	6.93	57.96	-13.86	60.1412	58.3728
4774	b-Q	4.18	0	-23.94	39.33	23.37	51.8035	46.0432	b-Q	4.18	0	-18.06	29.67	17.63	39.176	34.7343
4775	b-Q	4.18	0	-17.67	-28.83	-2.17	34.1406	33.8142	b-Q	4.18	0	-39.33	-64.17	-4.83	75.5344	75.2638
4776	b-Q	4.18	0	67.32	19.04	-33.32	77.6028	69.9607	b-Q	4.18	0	31.68	8.96	-15.68	36.7048	32.9227
4777	b-Q	4.18	0	-18.36	-12.92	13.26	26.4067	22.4503	b-Q	4.18	0	-35.64	-25.08	25.74	50.7862	43.58
4778	W+	91.2	1	-9.88	-26	13.52	96.3008	27.8139	W-	91.2	1	-9.12	-24	12.48	95.5634	25.6744
4779	b-Q	4.18	0	-10.08	-21.42	-37.8	44.7966	23.6733	b-Q	4.18	0	-13.92	-29.58	-52.2	61.7337	32.6916
4780	b-Q	4.18	0	3.29	-2.82	7.05	9.271	4.33319	b-Q	4.18	0	3.71	-3.18	7.95	10.225	4.88636
4781	Tau+	1.776	0	-7.2	33.2	10	35.4575	33.9718	Tau-	1.776	0	-10.8	49.8	15	53.1492	50.9576
4782	b-Q	4.18	0	-31.9	30.25	-12.1	45.7882	43.9622	b-Q	4.18	0	-26.1	24.75	-9.9	37.54	35.969
4783	Z+	91.186	1	0	-8.6	13.76	92.6185	8.6	Z-	91.186	1	0	-11.4	18.24	93.6885	11.4
4784	b-Q	4.18	0	33.5	-50.92	7.37	61.5377	60.9516	b-Q	4.18	0	16.5	-25.08	3.63	30.5271	30.0209
4785	Z+	91.186	1	45.75	-25.62	-30.5	109.52	52.4352	Z-	91.186	1	29.25	-16.38	-19.5	99.0909	33.5241
4786	b-Q	4.18	0	-10.71	46.92	28.56	56.1189	48.1268	b-Q	4.18	0	-10.29	45.08	27.44	53.9307	46.2395
4787	b-Q	4.18	0	21.6	-13.5	-36.72	44.8848	25.4717	b-Q	4.18	0	18.4	-11.5	-31.28	38.2978	21.6982
4788	b-Q	4.18	0	39.6	41.8	16.5	60.0427	57.5795	b-Q	4.18	0	32.4	34.2	13.5	49.1846	47.1105
4789	W+	91.2	1	-40.32	54.4	-49.92	124.075	67.7131	W-	91.2	1	-22.68	30.6	-28.08	102.746	38.0886
4790	b-Q	4.18	0	3.78	1.26	-18.06	18.9608	3.98447	b-Q	4.18	0	5.22	1.74	-24.94	25.8796	5.50236
4791	b-Q	4.18	0	-8.6	21.5	-35.69	42.7488	23.1562	b-Q	4.18	0	-11.4	28.5	-47.31	56.5501	30.6954
4792	b-Q	4.18	0	-29.12	-44.2	-17.16	55.7992	52.9303	b-Q	4.18	0	-26.88	-40.8	-15.84	51.5321	48.8587
4793	b-Q	4.18	0	13.53	13.94	25.42	32.265	19.4264	b-Q	4.18	0	19.47	20.06	36.58	46.2283	27.955
4794	b-Q	4.18	0	38.61	10.92	-14.43	42.8448	40.1245	b-Q	4.18	0	60.39	17.08	-22.57	66.8248	62.7589
4795	b-Q	4.18	0	-49.64	58.48	28.56	81.9584	76.7075	b-Q	4.18	0	-23.36	27.52	13.44	38.7446	36.0976
4796	b-Q	4.18	0	4.02	35.51	0	35.9805	35.7368	b-Q	4.18	0	1.98	17.49	0	18.0912	17.6017
4797	b-Q	4.18	0	-57.96	48.99	39.33	85.5786	75.8906	b-Q	4.18	0	-26.04	22.01	17.67	38.6293	34.0958
4798	b-Q	4.18	0	43.32	24.51	-55.29	74.5105	49.7731	b-Q	4.18	0	32.68	18.49	-41.71	56.2766	37.5481
4799	b-Q	4.18	0	25.3	1.65	-50.6	56.7507	25.3537	b-Q	4.18	0	20.7	1.35	-41.4	46.4946	20.744
4800	b-Q	4.18	0	22.23	19.5	36.27	46.9831	29.5706	b-Q	4.18	0	34.77	30.5	56.73	73.3142	46.2515
4801	b-Q	4.18	0	56.64	51.92	-54.87	94.5091	76.836	b-Q	4.18	0	39.36	36.08	-38.13	65.7445	53.3945
4802	b-Q	4.18	0	34.65	-5.67	17.01	39.2375	35.1108	b-Q	4.18	0	20.35	-3.33	9.99	23.2913	20.6207
4803	W+	91.2	1	-6.24	5.46	-6.24	91.7885	8.29151	W-	91.2	1	-9.76	8.54	-9.76	92.6331	12.9688
4804	b-Q	4.18	0	-37.74	-17.34	18.87	45.8097	41.5329	b-Q	4.18	0	-36.26	-16.66	18.13	44.0285	39.9042
4805	Z+	91.186	1	62.08	45.44	-25.6	122.02	76.9332	Z-	91.186	1	34.92	25.56	-14.4	101.956	43.2749
4806	b-Q	4.18	0	-16.56	-28.06	5.52	33.3098	32.5822	b-Q	4.18	0	-19.44	-32.94	6.48	39.0182	38.2486
4807	b-Q	4.18	0	22.11	-0.99	1.98	22.6103	22.1322	b-Q	4.18	0	44.89	-2.01	4.02	45.3077	44.935
4808	W+	91.2	1	-32.4	-57.6	-18.6	114.153	66.0872	W-	91.2	1	-21.6	-38.4	-12.4	102.041	44.0581
4809	W+	91.2	1	29.37	-27.39	13.86	100.61	40.1598	W-	91.2	1	59.63	-55.61	28.14	125.529	81.5366
4810	Tau+	1.776	0	-4.55	42.25	2.6	42.6108	42.4943	Tau-	1.776	0	-2.45	22.75	1.4	22.993	22.8815
4811	b-Q	4.18	0	-40	35	2	53.3523	53.1507	b-Q	4.18	0	-40	35	2	53.3523	53.1507
4812	b-Q	4.18	0	0	-17.4	-55.2	58.0282	17.4	b-Q	4.18	0	0	-11.6	-36.8	38.8107	11.6
4813	W+	91.2	1	-20.06	-26.86	-12.24	97.9343	33.5241	W-	91.2	1	-38.94	-52.14	-23.76	114.529	65.0761
4814	b-Q	4.18	0	2.85	25.65	-25.08	36.2288	25.8078	b-Q	4.18	0	2.15	19.35	-18.92	27.4679	19.4691
4815	W+	91.2	1	34.92	-35.28	-0.36	103.835	49.6395	W-	91.2	1	62.08	-62.72	-0.64	126.908	88.2481
4816	b-Q	4.18	0	19.35	33.54	39.56	55.5141	38.7215	b-Q	4.18	0	25.65	44.46	52.44	73.4986	51.3285
4817	b-Q	4.18	0	-40.89	34.31	-0.47	53.5431	53.3776	b-Q	4.18	0	-46.11	38.69	-0.53	60.3391	60.1918
4818	b-Q	4.18	0	-15.81	30.38	-25.42	42.855	34.2476	b-Q	4.18	0	-35.19	67.62	-56.58	95.024	76.2286
4819	W+	91.2	1	-15.19	13.95	-16.43	94.9354	20.6237	W-	91.2	1	-33.81	31.05	-36.57	108.453	45.9045
4820	b-Q	4.18	0	35.88	-61.41	-41.4	82.4014	71.1236	b-Q	4.18	0	16.12	-27.59	-18.6	37.2088	31.9541
4821	Z+	91.186	1	-20.16	-17.92	-25.6	98.4774	26.9732	Z-	91.186	1	-42.84	-38.08	-54.4	120.663	57.318
4822	b-Q	4.18	0	8.4	23.8	26.25	36.6543	25.2389	b-Q	4.18	0	15.6	44.2	48.75	67.7572	46.8722
4823	W+	91.2	1	-25.2	-10.08	-28.14	99.2267	27.1412	W-	91.2	1	-34.8	-13.92	-38.86	105.983	37.4807
4824	Tau+	1.776	0	-3.85	17.85	-3.85	18.7462	18.2605	Tau-	1.776	0	-7.15	33.15	-7.15	34.7033	33.9123
4825	b-Q	4.18	0	33.84	-30.6	27	53.1787	45.6235	b-Q	4.18	0	60.16	-54.4	48	94.3401	81.1085
4826	W+	91.2	1	-51.92	15.93	33.63	111.346	54.3089	W-	91.2	1	-36.08	11.07	23.37	101.429	37.74
4827	b-Q	4.18	0	-17.42	31.49	24.12	43.5238	35.9872	b-Q	4.18	0	-8.58	15.51	11.88	21.7436	17.725
4828	b-Q	4.18	0	-33.12	23.46	-29.67	50.4489	40.587	b-Q	4.18	0	-14.88	10.54	-13.33	22.971	18.2347
4829	W+	91.2	1	36	-15.3	-42.75	108.051	39.1164	W-	91.2	1	44	-18.7	-52.25	115.469	47.8089
4830	b-Q	4.18	0	-2.28	0	25.65	26.0882	2.28	b-Q	4.18	0	-1.72	0	19.35	19.8709	1.72
4831	W+	91.2	1	19.8	-41.25	9.9	102.514	45.7559	W-	91.2	1	16.2	-33.75	8.1	98.9169	37.4366
